pm25,pm10,co2,humidity,temperature,voc_reported,label
44.96,66.98,1005.85,44.35,23.74,333.92,STAGNATION_PREDICTED
12.45,29.93,503.64,40.45,22.56,157.01,NORMAL
20.0,16.51,545.05,43.35,24.36,130.75,NORMAL
13.12,15.18,504.89,40.85,23.91,163.57,NORMAL
41.06,45.12,777.25,41.12,24.11,247.32,RISING_RISK
43.03,68.86,1000.94,43.8,23.64,340.95,STAGNATION_PREDICTED
11.51,29.24,495.91,40.69,22.69,165.78,NORMAL
20.98,11.81,542.66,44.05,24.87,136.38,NORMAL
12.7,13.54,493.35,41.93,23.65,158.93,NORMAL
37.72,45.45,774.85,43.02,23.6,248.9,RISING_RISK
43.38,71.54,1012.12,44.12,22.9,342.91,STAGNATION_PREDICTED
11.26,28.43,492.19,41.66,22.74,165.18,NORMAL
20.08,9.54,533.77,43.62,24.97,139.51,NORMAL
10.7,16.69,495.16,42.01,23.66,164.57,NORMAL
36.27,46.51,755.23,43.39,23.53,244.0,RISING_RISK
44.14,72.91,1019.02,44.25,22.72,351.41,STAGNATION_PREDICTED
12.24,29.64,505.1,41.92,23.18,156.69,NORMAL
19.46,11.76,532.18,43.75,24.93,129.99,NORMAL
11.31,19.97,491.16,41.13,23.73,165.44,NORMAL
35.95,42.26,739.13,44.24,24.05,235.55,RISING_RISK
42.81,70.23,991.87,43.24,22.9,343.56,RISING_RISK
12.32,28.78,513.64,43.23,23.09,154.23,NORMAL
19.61,10.13,532.07,44.54,25.07,124.85,NORMAL
11.32,21.33,487.25,39.8,23.5,168.81,NORMAL
35.95,41.33,735.29,44.31,24.09,230.59,RISING_RISK
41.72,67.28,973.34,44.6,22.3,326.6,RISING_RISK
9.89,30.04,519.28,44.8,23.5,165.01,NORMAL
19.77,12.97,543.25,43.88,25.33,129.15,NORMAL
11.51,19.76,490.23,40.89,23.49,171.22,NORMAL
34.77,42.63,736.34,42.53,24.11,225.84,NORMAL
43.44,64.99,946.03,46.2,22.28,331.75,RISING_RISK
9.07,25.5,517.79,45.93,23.38,160.66,NORMAL
19.07,14.99,552.89,43.19,25.69,144.48,NORMAL
10.19,16.07,488.76,39.71,24.08,170.03,NORMAL
33.27,40.03,715.03,40.64,23.9,232.83,NORMAL
43.41,62.08,931.36,45.63,21.85,313.23,RISING_RISK
9.9,27.52,532.52,45.67,23.45,161.14,NORMAL
18.05,16.17,554.83,44.48,25.9,144.09,NORMAL
10.25,16.71,481.89,38.85,23.95,172.2,NORMAL
31.8,40.62,707.57,39.18,23.95,226.14,NORMAL
41.79,55.01,901.41,43.96,22.05,302.98,RISING_RISK
13.74,23.98,546.34,46.96,22.79,174.28,NORMAL
18.46,16.58,568.51,44.47,26.05,161.61,NORMAL
9.95,17.19,466.63,39.18,24.61,173.48,NORMAL
31.01,39.58,708.9,39.72,23.97,229.77,NORMAL
41.71,56.71,884.91,45.0,22.29,285.77,RISING_RISK
16.42,21.48,538.17,47.09,22.47,180.04,NORMAL
19.89,18.36,591.6,44.45,25.72,172.45,NORMAL
9.36,18.9,472.22,39.68,24.79,182.03,NORMAL
32.13,41.71,709.26,39.85,23.7,223.23,NORMAL
38.55,55.73,870.55,46.67,22.61,287.47,RISING_RISK
15.79,20.14,546.92,46.66,22.89,175.46,NORMAL
22.27,22.15,621.81,44.26,25.98,181.39,NORMAL
10.37,21.78,505.05,41.91,24.63,193.85,NORMAL
30.09,40.86,700.1,41.11,24.06,219.7,NORMAL
37.81,52.32,839.95,45.22,23.18,281.9,RISING_RISK
16.07,20.21,557.43,46.57,22.97,174.11,NORMAL
22.27,25.36,653.69,42.97,26.13,180.19,NORMAL
9.98,23.97,533.83,43.31,24.5,214.97,NORMAL
28.5,41.4,688.95,40.48,24.15,219.89,NORMAL
39.32,47.61,814.94,44.88,23.15,267.78,RISING_RISK
16.39,19.97,566.43,45.84,23.2,180.53,NORMAL
24.54,25.19,677.37,41.76,26.2,197.58,NORMAL
10.74,28.2,544.04,42.64,24.12,226.71,NORMAL
30.23,40.4,673.38,40.55,24.07,211.07,NORMAL
37.56,46.32,784.83,44.15,23.33,265.22,RISING_RISK
13.79,20.15,574.52,44.87,23.25,183.05,NORMAL
26.95,27.4,712.97,41.65,25.77,208.47,NORMAL
13.83,29.69,569.13,42.07,24.18,234.6,NORMAL
30.7,35.75,652.75,41.62,24.32,209.51,NORMAL
36.86,44.27,778.78,42.31,23.3,264.83,RISING_RISK
13.91,19.89,572.26,45.09,23.24,192.89,NORMAL
28.45,32.01,725.95,40.87,25.85,224.2,NORMAL
14.75,34.71,589.09,44.28,24.15,241.29,NORMAL
30.52,37.22,644.23,43.4,23.8,205.76,NORMAL
35.7,43.54,774.12,42.78,23.33,272.72,RISING_RISK
13.78,22.79,571.99,44.88,23.14,194.45,NORMAL
28.88,34.33,743.83,40.93,25.69,240.21,NORMAL
18.98,36.84,619.97,44.58,24.09,251.88,NORMAL
30.82,34.67,649.36,43.62,23.86,198.97,NORMAL
35.21,43.3,769.51,44.07,23.1,271.88,RISING_RISK
13.72,27.12,569.92,43.67,23.27,186.92,NORMAL
30.24,36.09,763.27,40.85,25.81,246.93,NORMAL
18.75,36.97,643.78,42.84,24.12,253.56,NORMAL
29.42,35.38,634.16,42.86,24.08,191.76,NORMAL
35.57,41.2,754.08,44.83,23.38,255.13,RISING_RISK
15.76,26.0,574.89,43.29,23.18,185.82,NORMAL
33.42,40.65,777.65,42.2,25.61,249.24,NORMAL
19.95,36.88,668.69,42.25,23.83,264.87,NORMAL
31.13,35.97,622.75,43.73,24.14,189.76,NORMAL
34.09,39.23,736.81,45.27,22.99,251.62,NORMAL
16.16,22.33,562.18,43.04,23.27,185.53,NORMAL
37.64,39.52,802.54,41.99,25.2,264.07,RISING_RISK
21.34,38.18,688.48,41.98,23.71,275.81,NORMAL
30.46,38.53,622.14,42.32,24.32,189.16,NORMAL
36.81,41.31,758.02,45.84,23.68,263.34,RISING_RISK
16.31,18.83,563.21,41.47,23.11,187.84,NORMAL
40.47,40.19,819.72,42.67,25.1,260.25,RISING_RISK
23.78,37.65,715.79,41.64,23.83,273.13,NORMAL
27.12,39.24,600.18,43.76,24.22,189.88,NORMAL
34.27,41.42,787.3,49.33,23.52,284.46,NORMAL
15.2,17.2,547.18,40.41,22.85,190.34,NORMAL
42.17,43.19,839.18,41.64,24.87,261.88,RISING_RISK
24.92,40.35,717.35,41.83,23.74,280.72,NORMAL
27.0,43.64,585.02,44.02,23.97,191.91,NORMAL
33.87,43.63,786.18,49.57,24.12,287.41,NORMAL
13.69,15.48,543.5,40.57,22.82,187.27,NORMAL
44.52,46.11,850.46,42.62,25.3,266.92,RISING_RISK
25.53,41.0,743.29,43.08,23.78,285.44,NORMAL
26.25,47.35,564.55,42.36,24.51,187.46,NORMAL
32.68,45.89,795.07,50.22,23.87,301.2,NORMAL
11.79,14.32,548.62,40.86,22.87,175.46,NORMAL
44.71,44.06,856.26,43.77,24.69,273.36,RISING_RISK
27.88,40.01,765.11,42.31,23.61,300.4,NORMAL
26.65,46.16,567.23,43.63,24.56,182.07,NORMAL
32.05,45.53,819.41,49.44,23.98,307.16,NORMAL
10.44,15.14,558.6,42.05,22.99,173.86,NORMAL
45.1,47.89,867.64,44.47,24.97,279.26,RISING_RISK
27.71,41.7,782.61,42.61,23.79,302.39,NORMAL
25.1,41.55,568.54,44.55,25.08,180.63,NORMAL
35.03,46.42,842.73,49.0,24.11,318.6,RISING_RISK
10.36,15.74,566.35,42.06,23.62,168.22,NORMAL
47.55,47.65,873.69,43.48,24.8,284.14,RISING_RISK
28.71,44.22,798.2,41.75,23.82,316.89,NORMAL
20.12,39.47,573.9,43.05,24.91,175.01,NORMAL
33.81,49.32,848.69,49.6,24.01,329.32,NORMAL
11.56,14.15,559.01,40.69,23.7,179.56,NORMAL
47.32,49.58,895.13,43.65,24.47,281.56,RISING_RISK
28.62,45.19,795.91,41.75,23.62,321.23,NORMAL
20.22,37.23,582.93,42.94,25.5,169.45,NORMAL
32.42,47.91,876.35,49.22,24.23,331.64,NORMAL
13.6,16.34,553.63,40.25,23.21,176.47,NORMAL
45.69,47.81,903.55,43.8,24.44,289.53,RISING_RISK
28.21,42.58,785.43,43.26,23.22,305.17,NORMAL
19.9,37.03,580.94,41.5,25.24,163.48,NORMAL
35.04,48.06,883.23,49.56,24.28,343.55,RISING_RISK
16.13,17.94,588.13,40.89,23.1,184.44,NORMAL
44.07,47.06,916.52,44.15,24.49,312.34,RISING_RISK
28.72,43.34,773.72,44.05,23.46,304.44,NORMAL
20.48,31.79,586.35,42.52,24.97,164.29,NORMAL
38.76,46.9,888.13,50.21,24.29,348.76,RISING_RISK
17.98,22.74,625.01,42.29,22.69,194.62,NORMAL
46.07,48.34,929.61,44.69,24.15,321.81,RISING_RISK
28.13,42.43,774.45,43.93,23.43,301.92,NORMAL
20.2,32.71,589.83,41.49,25.21,164.17,NORMAL
39.63,48.32,916.57,50.06,24.29,353.12,RISING_RISK
18.36,21.99,658.47,42.53,23.03,205.34,NORMAL
47.68,47.95,947.84,41.96,24.47,319.64,RISING_RISK
30.27,42.78,749.5,45.22,23.44,293.52,NORMAL
17.04,35.25,591.4,42.64,24.79,156.39,NORMAL
41.03,51.51,926.47,49.83,23.68,347.46,RISING_RISK
18.07,23.76,687.02,42.24,23.83,211.38,NORMAL
45.25,52.4,961.36,42.11,24.53,309.31,RISING_RISK
28.07,39.83,734.11,46.95,23.44,302.6,NORMAL
16.72,35.86,600.98,44.56,24.84,154.26,NORMAL
38.4,49.84,933.73,50.14,23.56,363.31,RISING_RISK
22.21,26.88,705.36,41.85,23.88,211.81,NORMAL
46.72,56.95,964.54,41.94,24.41,300.43,RISING_RISK
27.09,39.2,722.13,45.98,24.13,292.1,NORMAL
18.79,36.31,587.69,45.57,25.07,158.89,NORMAL
38.44,50.69,943.95,52.11,24.05,366.66,RISING_RISK
25.52,31.92,716.87,41.55,23.26,226.99,NORMAL
46.52,60.16,974.44,43.02,24.79,304.36,RISING_RISK
27.98,36.15,704.69,46.04,24.09,280.99,NORMAL
19.67,36.2,591.55,43.8,24.77,153.09,NORMAL
39.25,54.46,953.05,51.48,24.0,370.86,RISING_RISK
31.14,32.87,737.09,41.28,22.96,239.67,NORMAL
47.63,62.04,989.02,40.79,24.53,307.71,RISING_RISK
31.38,38.63,736.92,46.03,23.87,284.2,NORMAL
18.04,35.31,587.42,45.25,24.98,153.67,NORMAL
42.43,55.51,961.59,50.8,23.69,380.56,RISING_RISK
33.06,36.25,766.77,40.46,22.85,246.61,NORMAL
48.41,61.19,980.0,41.82,24.8,317.75,RISING_RISK
31.55,39.65,753.63,47.43,24.06,293.28,NORMAL
19.68,35.11,577.9,43.99,25.01,163.2,NORMAL
42.33,55.32,957.62,48.34,23.87,372.73,RISING_RISK
31.5,41.32,775.07,41.79,23.1,252.2,NORMAL
47.64,63.35,980.18,41.04,24.67,320.13,RISING_RISK
30.51,39.17,754.71,46.53,24.15,298.58,NORMAL
19.33,31.37,585.38,45.16,24.34,159.39,NORMAL
42.45,51.03,938.41,49.13,24.08,369.82,RISING_RISK
32.92,41.82,798.33,42.4,22.88,258.67,NORMAL
47.01,61.13,989.05,40.41,24.54,324.63,RISING_RISK
31.17,43.68,776.47,47.11,24.08,305.28,NORMAL
24.7,32.72,614.1,46.1,24.3,170.46,NORMAL
40.28,51.7,900.73,48.85,23.99,355.73,RISING_RISK
33.88,41.87,828.46,43.42,23.12,257.68,NORMAL
49.23,60.83,992.67,42.61,24.29,327.77,RISING_RISK
33.29,44.24,781.2,46.15,23.89,301.41,NORMAL
24.24,35.6,665.53,45.41,24.3,179.57,NORMAL
39.79,52.81,876.9,46.52,23.73,335.71,RISING_RISK
32.03,42.64,838.62,43.03,23.44,256.95,NORMAL
49.45,59.14,995.9,42.45,24.32,330.95,RISING_RISK
31.62,47.81,804.48,47.85,23.27,307.73,NORMAL
26.3,37.15,697.59,46.17,24.46,197.76,NORMAL
38.76,48.12,864.18,45.79,23.93,322.82,RISING_RISK
32.41,41.1,849.64,44.49,24.02,255.53,NORMAL
51.2,57.92,1017.97,42.14,24.59,323.52,STAGNATION_PREDICTED
32.64,53.19,828.65,46.93,22.93,305.35,RISING_RISK
28.92,35.39,696.95,46.25,24.8,207.15,NORMAL
35.15,43.78,846.41,46.29,23.92,315.16,RISING_RISK
33.61,45.07,863.54,43.98,24.24,267.17,NORMAL
52.75,61.08,1024.21,43.32,24.44,331.26,STAGNATION_PREDICTED
33.04,53.17,851.77,47.0,23.13,311.64,RISING_RISK
30.2,35.1,710.94,45.24,24.64,217.93,NORMAL
35.6,41.08,828.04,46.83,23.27,299.03,RISING_RISK
35.26,45.62,874.89,44.25,24.42,276.27,RISING_RISK
52.34,64.54,1040.46,44.46,24.52,330.48,STAGNATION_PREDICTED
37.24,55.78,866.41,46.41,23.8,311.48,RISING_RISK
31.52,37.43,726.81,46.41,24.1,231.46,NORMAL
33.25,41.06,816.96,49.11,23.67,301.26,NORMAL
36.43,47.44,899.56,42.57,24.22,277.23,RISING_RISK
47.88,63.88,1011.16,44.78,24.49,323.34,STAGNATION_PREDICTED
40.16,57.39,879.42,45.31,23.77,320.74,RISING_RISK
33.14,43.42,751.17,46.92,24.07,248.21,NORMAL
30.83,41.3,790.87,46.4,23.87,282.35,NORMAL
36.9,47.93,901.67,43.15,24.61,276.12,RISING_RISK
45.5,59.26,985.79,45.22,24.62,321.68,RISING_RISK
39.84,56.89,884.03,45.24,23.49,320.34,RISING_RISK
34.18,45.75,771.5,46.7,24.22,245.54,NORMAL
29.2,40.53,785.84,46.06,23.55,280.13,NORMAL
38.25,48.92,917.85,42.55,24.06,279.48,RISING_RISK
43.89,56.26,938.84,43.27,23.9,303.7,RISING_RISK
39.98,60.75,901.58,42.33,22.97,326.19,RISING_RISK
34.36,50.12,786.67,45.98,24.22,242.79,RISING_RISK
29.31,42.36,770.4,47.49,23.97,266.87,NORMAL
40.2,48.4,915.13,43.0,23.84,289.17,RISING_RISK
45.0,52.65,913.61,43.16,23.86,298.63,RISING_RISK
40.07,59.7,904.27,41.29,23.49,326.8,RISING_RISK
36.12,47.9,800.01,46.57,23.83,248.26,RISING_RISK
29.36,45.64,751.59,47.47,24.23,263.2,NORMAL
40.82,47.43,928.18,44.62,23.62,291.37,RISING_RISK
42.22,54.15,903.06,43.13,23.29,278.97,RISING_RISK
36.59,61.56,912.25,41.89,23.59,338.56,RISING_RISK
39.46,52.78,811.93,49.09,23.94,264.25,RISING_RISK
27.33,42.26,742.63,45.81,24.29,244.43,NORMAL
42.96,47.17,938.53,45.2,23.36,294.79,RISING_RISK
40.27,53.79,864.93,43.36,23.33,264.26,RISING_RISK
36.07,63.88,923.59,42.14,23.63,345.59,RISING_RISK
37.74,53.22,826.79,48.02,24.18,267.46,RISING_RISK
23.54,41.14,728.52,45.43,24.46,235.56,NORMAL
43.52,45.08,949.49,46.32,23.31,307.67,RISING_RISK
36.56,48.57,849.82,44.26,22.9,246.18,RISING_RISK
36.66,61.96,942.55,42.98,23.78,346.92,RISING_RISK
42.32,54.81,840.44,46.91,24.27,266.05,RISING_RISK
22.08,42.24,708.21,46.34,24.33,222.73,NORMAL
44.09,44.68,925.65,47.47,23.28,312.92,RISING_RISK
35.83,52.45,834.78,45.15,23.47,232.67,RISING_RISK
36.51,62.26,947.76,42.04,23.68,348.71,RISING_RISK
43.66,53.38,859.03,48.39,23.87,285.82,RISING_RISK
23.51,41.61,700.98,47.45,24.04,211.32,NORMAL
39.88,38.85,902.95,47.58,23.15,307.31,RISING_RISK
36.63,53.0,814.8,45.92,22.91,234.69,RISING_RISK
37.96,61.14,949.72,41.72,23.82,350.47,RISING_RISK
43.37,53.76,867.77,47.8,23.56,295.08,RISING_RISK
21.51,38.96,700.08,48.09,23.59,195.81,NORMAL
37.1,36.92,874.39,47.75,23.07,305.54,RISING_RISK
38.5,55.47,811.32,45.82,22.57,241.62,RISING_RISK
37.59,60.24,956.05,41.21,24.41,349.42,RISING_RISK
44.79,55.55,883.03,46.64,23.7,308.74,RISING_RISK
24.62,36.2,685.17,47.29,23.55,190.01,NORMAL
33.89,36.97,852.54,46.01,23.58,293.46,NORMAL
35.39,56.3,791.38,47.18,22.57,243.92,RISING_RISK
38.44,61.54,961.71,40.49,24.24,344.98,RISING_RISK
42.95,57.55,909.15,47.11,23.59,322.07,RISING_RISK
24.91,36.35,677.03,49.42,23.68,188.75,NORMAL
33.14,33.77,850.51,47.37,23.49,298.43,NORMAL
33.88,52.29,776.29,48.04,22.35,238.67,RISING_RISK
39.79,65.56,960.33,40.87,24.45,351.27,RISING_RISK
43.71,57.49,919.36,47.23,23.85,328.14,RISING_RISK
24.95,33.13,669.66,49.4,23.75,194.72,NORMAL
30.19,31.57,838.95,48.92,23.22,279.22,NORMAL
34.46,49.01,769.38,47.13,22.62,248.09,NORMAL
39.02,66.07,957.65,41.83,24.42,345.35,RISING_RISK
46.16,54.61,935.3,47.2,23.53,331.81,RISING_RISK
24.28,32.48,664.78,49.33,24.18,200.9,NORMAL
30.23,35.12,842.55,48.75,23.43,273.9,NORMAL
31.71,49.57,756.31,47.36,22.83,257.51,NORMAL
41.46,65.21,969.44,42.35,24.7,340.95,RISING_RISK
45.64,55.86,950.84,48.54,23.83,347.68,RISING_RISK
24.76,34.29,648.69,50.53,24.38,205.42,NORMAL
30.04,34.19,838.55,49.47,23.6,273.45,NORMAL
31.39,45.92,748.56,47.71,23.32,254.93,NORMAL
38.91,65.91,963.09,43.66,24.75,338.69,RISING_RISK
48.16,54.9,953.59,46.97,24.06,352.4,RISING_RISK
25.58,32.74,639.63,50.13,23.97,195.92,NORMAL
27.76,36.11,824.88,48.19,23.65,267.68,NORMAL
29.94,47.55,719.3,48.02,23.01,261.96,NORMAL
39.66,64.82,973.14,44.44,24.74,337.27,RISING_RISK
47.27,54.3,970.8,47.28,24.21,359.94,RISING_RISK
25.46,31.63,635.21,50.06,24.15,191.74,NORMAL
28.36,36.13,800.77,48.17,23.22,257.11,NORMAL
27.19,45.76,690.68,48.34,23.08,261.25,NORMAL
38.03,65.7,980.34,44.29,24.54,351.33,RISING_RISK
49.32,52.73,977.12,48.25,24.59,371.95,RISING_RISK
27.72,30.62,623.55,49.98,24.03,191.14,NORMAL
27.12,35.63,795.33,47.72,23.23,239.01,NORMAL
26.28,40.69,686.01,46.24,23.04,257.28,NORMAL
40.53,65.0,988.17,46.29,24.49,349.19,RISING_RISK
46.92,57.71,993.45,48.42,24.9,375.93,RISING_RISK
28.18,30.4,615.07,49.83,23.66,187.17,NORMAL
24.88,35.17,779.29,47.94,23.71,242.37,NORMAL
29.53,41.92,678.9,46.36,23.09,254.86,NORMAL
41.94,65.27,1001.04,46.36,24.41,351.79,STAGNATION_PREDICTED
46.63,59.6,986.03,47.73,24.73,374.16,RISING_RISK
25.65,25.5,606.14,50.53,23.49,188.66,NORMAL
23.59,33.27,759.44,47.09,23.41,231.26,NORMAL
28.63,42.0,665.19,44.97,23.02,242.52,NORMAL
44.57,63.4,999.83,47.23,23.56,357.28,RISING_RISK
47.23,57.9,994.36,47.9,25.72,385.3,RISING_RISK
24.51,27.29,609.33,51.12,23.56,199.42,NORMAL
24.17,30.22,755.04,46.7,24.01,220.91,NORMAL
30.42,43.14,655.58,44.48,23.21,229.94,NORMAL
46.13,61.97,998.44,46.12,22.84,351.96,RISING_RISK
46.28,57.93,985.47,49.42,25.66,387.97,RISING_RISK
24.76,31.21,610.89,51.97,23.29,200.73,NORMAL
21.84,30.48,743.07,46.94,24.55,215.68,NORMAL
30.23,39.86,645.32,44.54,22.96,220.78,NORMAL
44.25,65.98,1013.07,46.33,22.64,357.25,STAGNATION_PREDICTED
47.03,63.67,979.31,51.02,25.4,389.07,RISING_RISK
26.14,30.87,605.84,51.99,24.49,195.22,NORMAL
22.02,29.64,735.49,47.23,24.74,210.73,NORMAL
29.48,41.4,637.65,44.78,23.54,219.55,NORMAL
45.31,64.1,1013.48,46.54,22.44,359.45,STAGNATION_PREDICTED
48.73,64.28,983.64,50.09,25.47,395.45,RISING_RISK
25.63,29.23,592.33,51.46,24.46,189.93,NORMAL
20.0,27.74,729.94,46.59,24.18,206.45,NORMAL
29.32,42.5,621.2,44.31,23.35,213.12,NORMAL
43.56,64.08,1004.08,48.05,22.26,358.78,STAGNATION_PREDICTED
48.59,65.28,974.06,50.94,25.69,402.69,RISING_RISK
28.8,32.47,581.99,51.28,24.64,196.97,NORMAL
19.2,28.97,720.82,46.68,24.54,200.39,NORMAL
27.75,43.11,605.78,44.73,23.66,200.37,NORMAL
43.89,66.28,1021.24,47.29,22.27,357.11,STAGNATION_PREDICTED
49.92,63.82,979.58,50.99,25.38,402.82,RISING_RISK
27.44,32.2,577.29,53.91,24.6,201.66,NORMAL
18.48,28.94,701.36,45.35,24.53,197.24,NORMAL
25.28,43.71,595.07,44.56,23.96,187.53,NORMAL
45.24,66.39,1040.4,46.94,22.73,361.28,STAGNATION_PREDICTED
49.38,64.17,988.09,51.1,25.33,394.39,RISING_RISK
25.78,31.32,572.46,51.49,24.82,195.38,NORMAL
15.21,30.35,699.82,47.65,24.75,211.51,NORMAL
25.14,41.79,579.64,45.05,24.11,179.73,NORMAL
47.33,64.05,1050.23,48.73,22.11,367.78,STAGNATION_PREDICTED
48.18,65.09,998.15,52.37,25.09,394.8,RISING_RISK
28.76,32.12,580.54,50.08,24.84,189.42,NORMAL
13.08,25.56,686.72,47.75,24.47,209.9,NORMAL
22.18,41.13,578.29,45.24,24.22,181.1,NORMAL
43.65,63.42,1005.85,46.84,21.88,352.61,STAGNATION_PREDICTED
48.44,68.49,1005.9,52.11,24.94,405.35,STAGNATION_PREDICTED
27.92,29.95,576.89,48.59,25.44,186.84,NORMAL
13.03,24.15,674.17,47.75,24.38,221.21,NORMAL
20.71,37.54,581.26,45.61,24.36,181.9,NORMAL
43.48,65.18,991.12,46.61,22.28,347.1,RISING_RISK
47.5,69.63,1006.48,52.14,25.16,413.06,STAGNATION_PREDICTED
28.77,32.82,576.99,48.09,25.0,191.77,NORMAL
12.66,23.29,668.52,48.85,24.62,222.61,NORMAL
22.16,36.34,587.66,46.19,23.75,175.58,NORMAL
42.77,62.25,964.2,47.24,22.64,346.53,RISING_RISK
46.86,70.77,1021.11,52.17,24.45,416.42,STAGNATION_PREDICTED
30.16,30.99,568.95,47.04,25.08,185.52,NORMAL
13.83,25.27,668.99,48.02,24.38,208.54,NORMAL
25.6,35.9,577.66,46.43,24.44,159.7,NORMAL
39.88,61.1,939.44,47.06,22.69,343.45,RISING_RISK
47.61,72.74,1022.92,52.97,24.86,420.28,STAGNATION_PREDICTED
29.68,26.98,580.89,47.28,24.94,184.29,NORMAL
13.16,24.76,647.63,49.03,24.47,211.63,NORMAL
25.51,34.59,576.82,47.69,24.63,158.39,NORMAL
36.69,59.67,905.84,48.16,22.56,341.35,RISING_RISK
49.16,68.75,1035.91,52.25,24.67,417.82,STAGNATION_PREDICTED
26.96,26.25,569.61,49.36,24.73,192.3,NORMAL
11.32,24.03,633.62,46.85,24.15,194.26,NORMAL
24.27,30.92,574.0,47.37,25.12,154.68,NORMAL
37.75,60.08,881.45,49.59,22.49,337.53,RISING_RISK
47.19,71.22,1042.51,51.21,24.38,411.14,STAGNATION_PREDICTED
27.44,29.51,570.21,49.14,24.8,182.6,NORMAL
15.83,27.82,632.04,47.42,24.57,203.96,NORMAL
24.36,30.98,566.54,47.61,24.67,145.14,NORMAL
34.77,60.47,864.46,46.69,22.84,316.86,RISING_RISK
48.01,71.82,1043.33,51.24,24.27,409.68,STAGNATION_PREDICTED
23.76,24.64,560.75,47.86,24.59,179.28,NORMAL
15.37,26.66,622.57,48.69,24.65,207.47,NORMAL
25.03,27.32,550.12,47.13,24.7,152.64,NORMAL
34.0,59.5,867.9,44.43,22.82,295.11,RISING_RISK
49.49,71.34,1043.47,51.41,23.85,395.49,STAGNATION_PREDICTED
26.48,26.81,567.01,46.38,23.67,170.81,NORMAL
16.01,29.12,594.21,49.28,24.34,196.16,NORMAL
25.99,26.17,551.9,48.09,24.6,155.42,NORMAL
35.6,56.13,850.66,44.64,22.3,300.09,RISING_RISK
49.04,70.32,1044.61,52.56,23.63,399.71,STAGNATION_PREDICTED
24.95,29.42,562.76,47.84,24.06,175.92,NORMAL
14.22,23.81,579.16,48.88,24.15,197.03,NORMAL
24.41,25.0,556.52,47.68,24.37,158.6,NORMAL
33.6,52.01,830.33,46.71,22.37,295.21,RISING_RISK
50.43,74.5,1042.76,53.47,23.48,401.44,STAGNATION_PREDICTED
24.5,34.16,565.21,48.23,23.83,177.95,NORMAL
14.78,25.5,570.54,47.07,24.29,177.51,NORMAL
22.32,25.09,545.63,47.92,24.14,148.29,NORMAL
31.98,54.71,813.05,47.16,22.23,283.76,RISING_RISK
50.65,73.35,1031.31,54.44,23.41,404.44,STAGNATION_PREDICTED
22.41,34.87,569.67,48.5,23.75,181.52,NORMAL
13.14,24.18,568.03,47.9,24.16,172.9,NORMAL
21.59,28.42,536.16,48.65,24.03,150.93,NORMAL
32.37,56.94,794.8,47.11,21.89,273.03,RISING_RISK
46.27,75.15,1030.52,55.0,23.52,416.41,STAGNATION_PREDICTED
22.93,33.26,570.58,48.99,22.92,185.47,NORMAL
13.08,24.91,569.67,46.4,24.03,172.05,NORMAL
20.47,28.49,536.5,48.04,23.64,159.29,NORMAL
32.01,55.24,786.04,48.06,22.25,267.92,RISING_RISK
41.99,70.45,1007.94,55.81,23.71,409.64,STAGNATION_PREDICTED
21.34,31.53,575.41,50.82,23.22,196.32,NORMAL
11.07,26.66,566.39,48.03,24.31,175.01,NORMAL
22.46,27.37,525.86,48.0,23.99,153.45,NORMAL
30.3,55.92,772.3,46.32,22.16,259.5,RISING_RISK
41.59,65.18,972.6,54.93,23.97,398.45,RISING_RISK
20.38,31.69,561.51,50.15,22.98,199.08,NORMAL
9.06,27.04,555.0,48.69,24.68,174.08,NORMAL
25.05,27.9,520.66,48.24,23.59,159.41,NORMAL
30.38,55.73,754.29,47.38,22.23,255.66,RISING_RISK
39.36,62.58,958.18,55.05,24.39,387.13,RISING_RISK
20.48,34.2,558.76,49.06,23.24,193.03,NORMAL
10.92,26.75,568.96,50.19,24.8,174.21,NORMAL
23.38,23.57,523.45,49.17,23.74,162.27,NORMAL
31.86,53.55,750.67,47.34,22.52,246.86,RISING_RISK
38.6,60.52,936.52,54.27,24.18,383.76,RISING_RISK
19.91,31.08,558.63,49.67,23.31,188.9,NORMAL
11.54,26.76,545.94,47.59,24.94,167.14,NORMAL
23.67,19.88,525.15,47.11,23.75,170.39,NORMAL
30.57,50.61,730.27,46.73,22.68,246.62,RISING_RISK
35.45,61.59,906.28,52.98,23.83,377.49,RISING_RISK
19.54,34.39,559.36,48.28,23.71,194.16,NORMAL
10.73,27.39,542.3,48.25,25.08,170.06,NORMAL
24.7,19.55,506.36,46.45,23.47,173.24,NORMAL
30.62,50.49,727.58,47.84,22.17,250.87,RISING_RISK
34.11,59.07,875.35,52.7,24.13,363.22,RISING_RISK
19.58,33.17,562.44,47.29,23.33,194.64,NORMAL
9.76,30.13,532.85,47.67,25.5,153.68,NORMAL
22.69,19.02,510.2,46.31,23.65,170.28,NORMAL
28.01,46.65,715.76,47.21,22.33,253.12,NORMAL
33.59,60.5,862.49,51.84,24.71,360.37,RISING_RISK
20.54,31.06,556.57,47.35,23.53,187.73,NORMAL
9.17,29.99,546.0,48.6,25.28,149.28,NORMAL
22.44,16.22,506.06,47.29,23.98,168.49,NORMAL
29.15,44.1,696.87,48.1,22.32,250.13,NORMAL
32.85,55.52,847.71,51.2,24.24,348.51,RISING_RISK
21.05,34.52,563.69,48.2,23.79,191.75,NORMAL
9.01,30.43,534.19,48.26,25.02,145.75,NORMAL
